5,3364.29,0.00,-0.50
0,3356.33,0.00,5.10
0,3344.40,0.00,-3.00
0,3340.43,0.00,0.20
0,3336.45,0.00,0.40
0,3332.47,0.00,0.90
0,3328.50,0.00,0.80
0,3328.50,0.00,4.00
0,3324.52,0.00,-5.70
0,3320.54,0.00,-8.60
0,3320.54,0.00,-11.40
0,3324.52,0.00,-6.30
0,3316.57,0.00,-9.10
0,3316.57,0.00,-6.50
1,3320.54,250.00,4.50
1,3415.98,250.00,236.80
1,3423.94,250.00,254.80
1,3423.94,250.00,251.40
1,3423.94,250.00,248.00
1,3427.91,250.00,246.50
1,3431.89,250.00,265.10
1,3431.89,250.00,239.10
1,3435.87,250.00,240.40
1,3431.89,250.00,236.90
1,3431.89,250.00,251.50
1,3435.87,250.00,256.20
1,3439.84,250.00,259.20
1,3439.84,250.00,257.50
1,3435.87,250.00,257.20
1,3439.84,250.00,232.10
1,3435.87,250.00,254.40
1,3443.82,250.00,253.30
1,3443.82,250.00,252.60
1,3443.82,250.00,251.60
1,3443.82,250.00,250.00
1,3443.82,250.00,250.40
1,3443.82,250.00,249.70
1,3443.82,250.00,248.60
1,3451.77,250.00,247.60
1,3447.80,250.00,246.60
1,3443.82,250.00,243.80
1,3447.80,250.00,245.30
1,3451.77,250.00,260.40
1,3455.75,250.00,242.90
1,3447.80,250.00,242.70
1,3455.75,250.00,242.00
1,3455.75,250.00,241.00
1,3451.77,250.00,254.30
1,3451.77,250.00,243.00
1,3451.77,250.00,235.80
1,3455.75,250.00,238.30
1,3451.77,250.00,261.80
1,3451.77,250.00,254.30
1,3451.77,250.00,236.30
1,3459.73,250.00,259.70
1,3451.77,250.00,231.80
1,3459.73,250.00,259.40
1,3459.73,250.00,258.20
1,3451.77,250.00,230.00
1,3459.73,250.00,257.40
1,3459.73,250.00,256.20
1,3459.73,250.00,255.60
1,3459.73,250.00,256.00
1,3459.73,250.00,255.30
1,3459.73,250.00,254.30
1,3459.73,250.00,253.90
1,3459.73,250.00,253.00
1,3459.73,250.00,252.90
1,3459.73,250.00,253.40
1,3463.71,250.00,251.80
1,3455.75,250.00,222.10
1,3459.73,250.00,251.60
1,3463.71,250.00,250.50
1,3463.71,250.00,251.00
1,3463.71,250.00,249.80
1,3463.71,250.00,249.70
1,3463.71,250.00,249.20
1,3463.71,250.00,248.50
1,3463.71,250.00,248.80
1,3463.71,250.00,248.30
1,3463.71,250.00,248.40
1,3463.71,250.00,247.60
1,3467.68,250.00,248.60
1,3463.71,250.00,246.40
1,3463.71,250.00,246.00
1,3463.71,250.00,245.10
1,3463.71,250.00,244.90
1,3467.68,250.00,244.10
1,3467.68,250.00,243.90
1,3471.66,250.00,264.50
1,3471.66,250.00,270.70
1,3471.66,250.00,271.60
1,3467.68,250.00,244.00
1,3467.68,250.00,238.30
1,3467.68,250.00,242.50
1,3467.68,250.00,241.60
1,3467.68,250.00,241.40
1,3471.66,250.00,240.30
1,3475.64,250.00,270.30
1,3475.64,250.00,267.00
1,3471.66,250.00,265.20
1,3471.66,250.00,240.80
1,3475.64,250.00,253.90
1,3475.64,250.00,268.90
1,3471.66,250.00,262.80
1,3475.64,250.00,265.40
1,3475.64,250.00,256.60
1,3467.68,250.00,262.30
1,3471.66,250.00,260.50
1,3471.66,250.00,240.10
1,3475.64,250.00,237.30
1,3475.64,250.00,253.20
1,3471.66,250.00,260.40
1,3475.64,250.00,260.90
1,3471.66,250.00,241.80
1,3475.64,250.00,235.40
1,3475.64,250.00,243.30
1,3475.64,250.00,260.60
1,3471.66,250.00,229.50
1,3471.66,250.00,259.50
1,3475.64,250.00,250.70
1,3475.64,250.00,256.50
1,3471.66,250.00,229.70
