2,5535.57,-6.7,-20,-37088.29,-37088.29
1,5519.66,-2.3,-21,-12695.21,-37088.29
2,5527.61,-8.7,-21,-48090.23,-48090.23
3,5535.57,-2.1,-20,-48090.23,-11624.69
2,5519.66,-3.1,-20,-17110.94,-17110.94
3,5535.57,-7.5,-19,-17110.94,-41516.74
2,5527.61,-0.8,-19,-4422.09,-4422.09
1,5527.61,-2.8,-20,-15477.31,-4422.09
2,5519.66,-3.6,-20,-19870.77,-19870.77
1,5535.57,-8.7,-21,-48159.42,-19870.77
2,5527.61,-0.9,-21,-4974.85,-4974.85
3,5527.61,-7.6,-20,-4974.85,-42009.85
2,5535.57,-5.3,-20,-29338.5,-29338.5
3,5519.66,-1.4,-19,-29338.5,-7727.52
2,5519.66,-0.8,-19,-4415.73,-4415.73
1,5527.61,-8.8,-20,-48642.99,-4415.73
2,5527.61,-2.3,-20,-12713.51,-12713.51
1,5535.57,-2.8,-21,-15499.58,-12713.51
2,5519.66,-3.7,-21,-20422.74,-20422.74
1,5535.57,-8.6,-22,-47605.86,-20422.74
2,5527.61,-1.2,-22,-6633.14,-6633.14
3,5527.61,-5.7,-21,-6633.14,-31507.39
2,5535.57,-5.1,-21,-28231.38,-28231.38
1,5527.61,-8.5,-22,-46984.7,-28231.38
2,5527.61,-1.6,-22,-8844.18,-8844.18
3,5519.66,-5.1,-21,-8844.18,-28150.26
2,5535.57,-7.5,-21,-41516.74,-41516.74
1,5527.61,-0.7,-22,-3869.33,-41516.74
2,5527.61,-6.8,-22,-37587.77,-37587.77
1,5519.66,-6.5,-23,-35877.78,-37587.77
2,5535.57,-6.5,-23,-35981.18,-35981.18
1,5519.66,-2.4,-24,-13247.18,-35981.18
2,5527.61,-9,-24,-49748.51,-49748.51
3,5527.61,-1.9,-23,-49748.51,-10502.46
2,5519.66,-4.5,-23,-24838.46,-24838.46
3,5535.57,-8.1,-22,-24838.46,-44838.08
2,5519.66,-1.1,-22,-6071.62,-6071.62
1,5527.61,-8.3,-23,-45879.18,-6071.62
2,5519.66,-7,-23,-38637.61,-38637.61
1,5535.57,-5.5,-24,-30445.61,-38637.61
2,5519.66,-1.1,-24,-6071.62,-6071.62
3,5527.61,-8.7,-23,-6071.62,-48090.23
2,5527.61,-0.3,-23,-1658.28,-1658.28
1,5527.61,-3.8,-24,-21004.93,-1658.28
2,5519.66,-2.3,-24,-12695.21,-12695.21
1,5535.57,-7.9,-25,-43730.97,-12695.21
2,5527.61,-0.5,-25,-2763.81,-2763.81
3,5519.66,-6.7,-24,-2763.81,-36981.71
2,5535.57,-6.1,-24,-33766.95,-33766.95
3,5519.66,-0.9,-23,-33766.95,-4967.69
2,5527.61,-8.2,-23,-45326.42,-45326.42
3,5527.61,-4,-22,-45326.42,-22110.45
2,5519.66,-5,-22,-27598.29,-27598.29
3,5535.57,-8,-21,-27598.29,-44284.52
2,5519.66,-0.5,-21,-2759.83,-2759.83
1,5519.66,-0.4,-22,-2207.86,-2759.83
2,5527.61,-7.8,-22,-43115.38,-43115.38
1,5527.61,-2.3,-23,-12713.51,-43115.38
2,5519.66,-4,-23,-22078.63,-22078.63
3,5527.61,-8.6,-22,-22078.63,-47537.47
2,5519.66,-0.9,-22,-4967.69,-4967.69
1,5519.66,-5.6,-23,-30910.09,-4967.69
2,5527.61,-5,-23,-27638.06,-27638.06
1,5519.66,-1.6,-24,-8831.45,-27638.06
2,5511.71,-0.5,-24,-2755.85,-2755.85
3,5519.66,-7.6,-23,-2755.85,-41949.41
2,5527.61,-5.3,-23,-29296.35,-29296.35
3,5527.61,-5.7,-22,-29296.35,-31507.39
2,5519.66,-0.9,-22,-4967.69,-4967.69
1,5519.66,-0.6,-23,-3311.8,-4967.69
2,5519.66,-8.9,-23,-49124.96,-49124.96
1,5527.61,-2.8,-24,-15477.31,-49124.96
2,5527.61,-4.6,-24,-25427.02,-25427.02
1,5519.66,-1.6,-25,-8831.45,-25427.02
2,5527.61,-8.9,-25,-49195.75,-49195.75
3,5519.66,-0.9,-24,-49195.75,-4967.69
2,5519.66,-5.8,-24,-32014.02,-32014.02
3,5527.61,-7.2,-23,-32014.02,-39798.81
2,5519.66,-0.6,-23,-3311.8,-3311.8
1,5519.66,-9,-24,-49676.93,-3311.8
2,5527.61,-9.2,-24,-50854.03,-50854.03
1,5519.66,-2.4,-25,-13247.18,-50854.03
2,5519.66,-6,-25,-33117.95,-33117.95
1,5511.71,-0.6,-26,-3307.02,-33117.95
2,5519.66,-9,-26,-49676.93,-49676.93
3,5527.61,-2.8,-25,-49676.93,-15477.31
2,5511.71,-3.3,-25,-18188.63,-18188.63
3,5527.61,-8.9,-24,-18188.63,-49195.75
2,5519.66,-1.2,-24,-6623.59,-6623.59
1,5519.66,-5.5,-25,-30358.12,-6623.59
2,5527.61,-5.4,-25,-29849.11,-29849.11
1,5511.71,-1.2,-26,-6614.05,-29849.11
2,5519.66,-8.8,-26,-48573,-48573
3,5519.66,-8.7,-25,-48573,-48021.03
2,5519.66,-3.8,-25,-20974.7,-20974.7
3,5511.71,-2.2,-24,-20974.7,-12125.75
2,5527.61,-9.1,-24,-50301.27,-50301.27
3,5519.66,-2,-23,-50301.27,-11039.32
2,5511.71,-4.1,-23,-22597.99,-22597.99
3,5527.61,-6.4,-22,-22597.99,-35376.72
2,5527.61,-7.7,-22,-42562.61,-42562.61
1,5527.61,-9.1,-23,-50301.27,-42562.61
2,5519.66,-0.4,-23,-2207.86,-2207.86
3,5527.61,-5.9,-22,-2207.86,-32612.91
2,5511.71,-1.1,-22,-6062.88,-6062.88
1,5511.71,-0.5,-23,-2755.85,-6062.88
2,5519.66,-9.2,-23,-50780.86,-50780.86
1,5519.66,-2.1,-24,-11591.28,-50780.86
2,5511.71,-4.6,-24,-25353.84,-25353.84
1,5527.61,-8.6,-25,-47537.47,-25353.84
2,5519.66,-0.8,-25,-4415.73,-4415.73
3,5511.71,-5.9,-24,-4415.73,-32519.06
