5654.87,-7.2
5662.82,-15.5
5662.82,-15.3
5654.87,-14.7
5654.87,-15.3
5646.91,-14.5
5646.91,-16.1
5638.96,-9.1
5638.96,-9.4
5638.96,-8
5615.1,-9.3
5623.05,-8.8
5623.05,-8.9
5623.05,-9
5623.05,-9.3
5623.05,-9.8
5615.1,-9.9
5615.1,-9.6
5599.19,-9.9
5615.1,-16.9
5615.1,-16.8
5615.1,-16
5599.19,-11.3
5599.19,-10.8
5583.29,-11.3
5567.38,-11.5
5567.38,-12.2
5567.38,-12.4
5551.47,-17.3
5559.43,-16.6
5551.47,-13
5551.47,-12.9
5535.57,-13.3
5535.57,-13.5
5519.66,-15.1
5503.75,-14.6
5503.75,-14.6
5503.75,-15.7
5487.85,-15.7
5487.85,-16.5
5527.61,-17.3
5559.43,-17.8
5567.38,-18.5
5575.33,-16.1
5575.33,-17.7
5567.38,-17.5
5559.43,-18
5543.52,-20.6
5519.66,-20.9
5519.66,-20.8
5503.75,-21.6
5503.75,-22.2
5448.08,-19.6
5463.98,-18.5
5471.94,-19.1
5487.85,-18.7
5479.89,-19.2
5479.89,-19.8
5487.85,-20.5
5503.75,-20.3
5479.89,-21.2
5479.89,-21.6
5471.94,-23.8
5471.94,-23
5463.98,-24
5471.94,-25.8
5456.03,-26.4
5456.03,-29.9
5432.17,-28
5424.22,-28.8
5424.22,-30.8
5432.17,-31.4
5408.31,-30.7
5408.31,-31.8
5408.31,-35.4
5376.5,-29.3
5416.26,-41.4
5432.17,-41.6
5416.26,-45.7
5408.31,-42.5
5392.4,-47.5
5392.4,-49
5368.54,-51.7
5376.5,-53
5352.64,-49.8
5352.64,-48.6
5328.78,-51.3
5336.73,-58.8
5312.87,-62.3
5296.96,-57
5273.1,-57.5
5273.1,-57.7
5249.24,-61.1
5241.29,-59.7
5217.43,-62.1
5217.43,-62.2
5185.62,-63.9
5185.62,-64.8
5153.8,-65.3
5153.8,-65.6
5121.99,-73.7
5121.99,-74.2
5090.18,-72.1
5090.18,-72.3
5050.41,-72.9
5050.41,-72.8
5026.55,-73.2
5026.55,-72.3
4994.73,-71.6
4994.73,-74.8
4954.97,-74.6
4954.97,-73.9
4923.15,-73.3
4923.15,-76.7
4891.34,-75.2
4883.39,-72
4843.62,-72.9
4843.62,-70
4811.81,-69.7
4811.81,-75.5
4772.04,-66.7
4772.04,-66.4
4740.23,-67.2
4740.23,-66.6
4700.46,-67.4
4708.41,-77.6
4676.6,-76.5
4676.6,-78.7
4636.83,-76.7
4636.83,-77.9
4605.02,-78.7
4605.02,-79.1
4573.2,-78
4565.25,-78.5
4533.44,-78.4
4533.44,-77.7
4501.62,-78.4
4501.62,-77.3
4461.86,-77
4461.86,-78.4
4430.04,-77.4
4430.04,-71.6
4390.28,-70.4
4390.28,-74.2
4366.42,-78.7
4366.42,-78.1
4318.7,-67.4
4318.7,-66.4
4286.88,-69.2
4294.84,-78.5
4255.07,-79.5
4255.07,-79
4223.25,-77.8
4223.25,-78.6
4191.44,-78.2
4183.49,-77.3
4151.67,-77.3
4151.67,-77.5
4119.86,-75.1
4119.86,-75.5
4080.09,-75.6
4080.09,-76.3
4048.28,-76.4
4048.28,-76.9
4016.47,-77.4
4016.47,-78.4
3976.7,-75
3976.7,-75.7
3944.89,-76.6
3944.89,-73.9
3905.12,-75.3
3913.07,-75
3873.31,-72.4
3873.31,-72.7
3841.49,-73.6
3841.49,-74.3
3801.72,-71.7
3801.72,-76.6
3769.91,-75.8
3769.91,-74
3730.14,-74.9
3730.14,-71.2
3698.33,-71.1
3698.33,-68.6
3666.52,-69.2
3666.52,-69.7
3634.7,-70.5
3626.75,-67.7
3594.94,-68
3594.94,-68.3
3563.12,-67
3563.12,-67.3
3523.36,-67.5
3523.36,-67.9
3491.54,-66.8
3491.54,-66.6
3459.73,-66.8
3459.73,-66.9
3419.96,-66.2
3419.96,-66.8
3396.1,-79.6
3396.1,-79.9
3356.33,-67.8
3348.38,-69.2
3316.57,-68.2
3316.57,-68.7
3284.75,-71.4
3284.75,-70.4
3252.94,-72.1
3252.94,-70.8
3221.13,-70.6
3221.13,-72.7
3181.36,-72.8
3181.36,-72
3149.55,-71.3
3149.55,-74.3
3117.73,-73.5
3117.73,-73.1
3077.97,-77
3077.97,-75.4
3046.15,-76.2
3046.15,-73.3
3014.34,-71.2
3022.29,-74.7
2982.52,-74
2974.57,-72.5
2942.76,-71.5
2942.76,-75.5
2910.94,-74.2
2910.94,-73.6
2879.13,-77.3
2879.13,-76
2839.36,-74.7
2839.36,-77.6
2807.55,-77.3
2807.55,-76.5
2767.78,-75.5
2775.74,-79.1
2735.97,-74.7
2735.97,-71.7
2704.16,-73
2696.2,-73.7
2664.39,-75.4
2664.39,-74.3
2632.57,-78.3
2632.57,-76.8
2592.81,-75.8
2600.76,-78.8
2560.99,-78.2
2560.99,-76.8
2529.18,-77.1
2529.18,-79
2489.41,-79.2
2489.41,-78.1
2457.6,-80.3
2457.6,-80.3
2425.79,-79.2
2417.83,-66.8
2386.02,-67.5
2386.02,-67.2
2346.25,-67.9
2346.25,-67.3
2314.44,-68.2
2314.44,-78.8
2282.63,-80.3
2282.63,-80.6
2250.81,-80.5
2242.86,-67.4
2211.04,-68.9
2211.04,-67.8
2179.23,-78.9
2179.23,-79.7
2147.42,-77
2139.46,-77.8
2107.65,-78.4
2107.65,-79.3
2067.88,-70.8
2067.88,-69.8
2036.07,-68.8
2036.07,-72.1
1996.3,-70.7
1996.3,-70.2
1964.49,-74
1964.49,-73.6
1932.68,-69.7
1932.68,-70.4
1892.91,-71.1
1892.91,-72
1861.1,-69.3
1861.1,-70.2
1821.33,-70.6
1821.33,-67.9
1789.51,-68.6
1781.56,-68.7
1749.75,-70.4
1749.75,-80.8
1709.98,-68.2
1709.98,-68.6
1678.17,-69.3
1670.21,-66.8
1638.4,-66.8
1638.4,-81.1
1598.63,-80
1590.68,-67.2
1558.87,-66.9
1558.87,-66.8
1519.1,-68
1519.1,-67.6
1487.29,-67.4
1479.33,-69.1
1447.52,-68.5
1439.57,-67.7
1407.75,-67.4
1407.75,-70
1375.94,-79.7
1375.94,-81
1344.12,-81
1336.17,-80.8
1304.36,-80
1296.4,-81.6
1264.59,-81.5
1264.59,-80.6
1224.82,-82.4
1208.92,-67.6
1177.1,-66.9
1177.1,-67
1145.29,-80.1
1145.29,-79.9
1105.52,-82
1105.52,-80.9
1065.76,-80.7
1065.76,-80.4
1025.99,-69.3
1025.99,-81.8
994.17,-81.6
986.22,-81.1
954.41,-82.5
946.45,-81.8
914.64,-82.1
906.69,-82.1
874.87,-81.9
866.92,-82.1
835.11,-82
827.15,-66.8
795.34,-67
787.39,-67.7
755.57,-67.2
747.62,-67.4
715.81,-68.6
707.85,-67.8
668.09,-67.4
668.09,-67.3
628.32,-68.7
628.32,-81.4
596.5,-82
580.6,-67.5
548.78,-68.1
540.83,-67.6
509.02,-67.3
501.06,-67.8
469.25,-67.9
461.3,-67.5
437.44,-67.7
421.53,-67.9
397.67,-68
389.72,-67.8
365.86,-68.8
357.9,-68.5
326.09,-68.2
326.09,-67.7
302.23,-69.6
294.28,-69.2
278.37,-81.5
278.37,-82.2
254.51,-80.9
254.51,-80.7
230.65,-81.9
222.7,-79.5
206.79,-80.1
206.79,-80.9
182.93,-81.9
182.93,-78.7
167.02,-79.8
159.07,-80.8
135.21,-75
135.21,-75
119.3,-75.3
119.3,-72.5
103.39,-73.6
103.39,-74
87.49,-75.4
87.49,-71.9
71.58,-76.3
71.58,-75.1
63.63,-78.4
63.63,-75.4
47.72,-76.4
47.72,-77.6
39.77,-74
39.77,-74.7
