1,2843.34,400,5.4,5.4,0.000315181
1,2954.69,400,402.5,407.9,0.023807842
1,2966.62,400,406.9,814.8,0.047557318
1,2982.52,400,416.5,1231.3,0.071867115
1,2990.48,400,372.6,1603.9,0.093614607
1,3006.38,400,421.1,2025,0.118192892
1,3010.36,400,392,2417,0.141072701
1,3014.34,400,398.3,2815.3,0.164320222
1,3022.29,400,389.2,3204.5,0.187036604
1,3022.29,400,410.9,3615.4,0.211019546
1,3030.24,400,402.9,4018.3,0.234535554
1,3034.22,400,395.8,4414.1,0.257637158
1,3046.15,400,417.9,4832,0.282028669
1,3046.15,400,382.7,5214.7,0.304365666
1,3046.15,400,384.3,5599,0.32679605
1,3050.13,400,371.2,5970.2,0.348461829
1,3054.1,400,394.7,6364.9,0.371499229
1,3058.08,400,389.9,6754.8,0.394256467
1,3062.06,400,412.6,7167.4,0.418338634
1,3062.06,400,379,7546.4,0.440459674
1,3070.01,400,405.5,7951.9,0.464127436
1,3070.01,400,401.1,8353,0.487538384
1,3073.99,400,395.1,8748.1,0.51059913
1,3073.99,400,391.5,9139.6,0.533449756
1,3077.97,400,392.8,9532.4,0.556376258
1,3070.01,400,235.1,9767.5,0.570098307
1,3081.94,400,390.7,10158.2,0.59290224
1,3081.94,400,390.9,10549.1,0.615717845
1,3089.9,400,401.8,10950.9,0.63916965
1,3089.9,400,397.6,11348.5,0.662376313
1,3093.87,400,395.3,11743.8,0.685448733
1,3093.87,400,391.5,12135.3,0.708299359
1,3093.87,400,387,12522.3,0.730887334
1,3097.85,400,414.1,12936.4,0.755057051
1,3097.85,400,411.2,13347.6,0.779057504
1,3105.8,400,379.2,13726.8,0.801190217
1,3105.8,400,406.2,14133,0.824898836
1,3109.78,400,402.6,14535.6,0.848397334
1,3109.78,400,399.9,14935.5,0.871738241
1,3109.78,400,396.7,15332.2,0.894892374
1,3109.78,400,392.3,15724.5,0.917789694
1,3113.76,400,390.7,16115.2,0.940593626
1,3117.73,400,388.1,16503.3,0.963245804
1,3121.71,400,415.7,16919,0.987508908
1,3117.73,400,393.9,17312.9,1.010499614
1,3121.71,400,410.4,17723.3,1.034453374
1,3125.69,400,406.5,18129.8,1.058179503
1,3125.69,400,404.6,18534.4,1.081794734
1,3125.69,400,402.2,18936.6,1.105269885
1,3125.69,400,399.5,19336.1,1.128587446
1,3129.66,400,397,19733.1,1.15175909
1,3129.66,400,395.1,20128.2,1.174819836
1,3133.64,400,392.3,20520.5,1.197717155
1,3133.64,400,390.1,20910.6,1.220486068
1,3133.64,400,394.2,21304.8,1.243494284
1,3137.62,400,415.3,21720.1,1.267734041
1,3141.59,400,412.9,22133,1.291833717
1,3137.62,400,410.4,22543.4,1.315787477
1,3141.59,400,408.3,22951.7,1.339618666
1,3137.62,400,403.4,23355.1,1.363163857
1,3137.62,400,373.1,23728.2,1.384940533
1,3145.57,400,403.1,24131.3,1.408468214
1,3145.57,400,399.1,24530.4,1.431762428
1,3145.57,400,398.2,24928.6,1.455004112
1,3149.55,400,395.6,25324.2,1.478094042
1,3149.55,400,393.5,25717.7,1.501061401
1,3149.55,400,391.5,26109.2,1.523912027
1,3153.52,400,418.8,26528,1.548356068
1,3157.5,400,393.6,26921.6,1.571329264
1,3153.52,400,392.3,27313.9,1.594226584
1,3153.52,400,412.9,27726.8,1.61832626
1,3153.52,400,381.7,28108.5,1.640604891
1,3161.48,400,409.2,28517.7,1.66448861
1,3157.5,400,376.7,28894.4,1.686475406
1,3157.5,400,393.4,29287.8,1.709436929
1,3157.5,400,371.4,29659.2,1.731114381
1,3165.45,400,401.8,30061,1.754566185
1,3165.45,400,399.7,30460.7,1.777895419
1,3165.45,400,397.7,30858.4,1.80110792
1,3165.45,400,396.4,31254.8,1.824244543
1,3173.41,400,395.3,31650.1,1.847316963
1,3173.41,400,421.6,32071.7,1.871924431
1,3165.45,400,390.5,32462.2,1.89471669
1,3173.41,400,414.5,32876.7,1.918909754
1,3177.38,400,417.4,33294.1,1.943272081
1,3177.38,400,407,33701.1,1.967027393
1,3177.38,400,413.8,34114.9,1.9911796
1,3177.38,400,411.3,34526.2,2.01518589
1,3177.38,400,410,34936.2,2.039116302
1,3181.36,400,407.5,35343.7,2.062900798
1,3177.38,400,377.5,35721.2,2.084934288
1,3181.36,400,404.5,36125.7,2.108543683
1,3181.36,400,402.4,36528.1,2.132030507
1,3181.36,400,401.6,36929.7,2.155470638
1,3181.36,400,399.5,37329.2,2.178788199
1,3185.34,400,398.3,37727.5,2.202035719
1,3189.31,400,395.1,38122.6,2.225096466
1,3185.34,400,394.5,38517.1,2.248122192
1,3189.31,400,401.5,38918.6,2.271556487
1,3185.34,400,390.3,39308.9,2.294337072
1,3189.31,400,389.9,39698.8,2.317094311
1,3189.31,400,389,40087.8,2.33979902
1,3193.29,400,386.1,40473.9,2.362334464
1,3189.31,400,397.1,40871,2.385511944
1,3193.29,400,383,41254,2.407866452
1,3193.29,400,380.1,41634.1,2.430051696
1,3197.27,400,408.4,42042.5,2.453888721
1,3201.24,400,408.6,42451.1,2.47773742
1,3197.27,400,406.1,42857.2,2.501440202
1,3193.29,400,401.2,43258.4,2.524856987
1,3197.27,400,403.5,43661.9,2.548408015
