0,31.81,0.50,1,0.00,15.91
1,31.81,0.40,0,12.73,15.91
2,214.74,1.00,0,214.74,214.74
1,381.76,0.80,-1,305.41,214.74
2,477.20,0.80,-1,381.76,381.76
1,485.16,0.90,-2,436.64,381.76
2,485.16,0.40,-2,194.06,194.06
3,485.16,1.10,-1,194.06,533.67
2,485.16,0.60,-1,291.09,291.09
1,485.16,0.80,-2,388.13,291.09
2,485.16,0.80,-2,388.13,388.13
1,485.16,1.00,-3,485.16,388.13
2,485.16,0.60,-3,291.09,291.09
3,485.16,0.60,-2,291.09,291.09
2,485.16,0.80,-2,388.13,388.13
3,485.16,0.70,-1,388.13,339.61
2,485.16,0.60,-1,291.09,291.09
1,485.16,0.80,-2,388.13,291.09
2,485.16,0.50,-2,242.58,242.58
3,485.16,0.40,-1,242.58,194.06
2,485.16,1.00,-1,485.16,485.16
3,485.16,0.60,0,485.16,291.09
2,485.16,0.50,0,242.58,242.58
1,485.16,0.60,-1,291.09,242.58
2,485.16,0.80,-1,388.13,388.13
1,485.16,0.50,-2,242.58,388.13
2,485.16,0.70,-2,339.61,339.61
3,485.16,0.70,-1,339.61,339.61
2,485.16,0.70,-1,339.61,339.61
1,485.16,0.90,-2,436.64,339.61
2,485.16,0.80,-2,388.13,388.13
1,485.16,0.40,-3,194.06,388.13
2,485.16,0.50,-3,242.58,242.58
3,485.16,0.60,-2,242.58,291.09
2,485.16,0.50,-2,242.58,242.58
1,493.11,0.80,-3,394.49,242.58
2,2807.55,-32.20,-3,-90403.11,-90403.11
1,5217.43,-59.00,-4,-307828.31,-90403.11
2,4438.00,-46.40,-4,-205923.05,-205923.05
3,4445.95,-49.00,-3,-205923.05,-217851.53
2,4438.00,-45.70,-3,-202816.45,-202816.45
1,4445.95,-49.50,-4,-220074.52,-202816.45
2,4438.00,-46.20,-4,-205035.45,-205035.45
1,4438.00,-49.10,-5,-217905.63,-205035.45
2,4438.00,-47.00,-5,-208585.84,-208585.84
1,4445.95,-48.40,-6,-215183.97,-208585.84
2,4438.00,-48.30,-6,-214355.23,-214355.23
1,4445.95,-47.00,-7,-208959.64,-214355.23
2,4438.00,-48.90,-7,-217018.05,-217018.05
1,4438.00,-48.10,-8,-213467.63,-217018.05
2,4438.00,-47.20,-8,-209473.44,-209473.44
3,4438.00,-48.50,-7,-209473.44,-215242.83
2,4438.00,-48.80,-7,-216574.23,-216574.23
3,4430.04,-47.20,-6,-216574.23,-209098.03
2,4438.00,-48.50,-6,-215242.83,-215242.83
3,4438.00,-45.70,-5,-215242.83,-202816.45
2,4438.00,-50.50,-5,-224118.83,-224118.83
3,4438.00,-45.60,-4,-224118.83,-202372.64
2,4438.00,-45.90,-4,-203704.05,-203704.05
3,4438.00,-50.30,-3,-203704.05,-223231.22
2,4445.95,-48.20,-3,-214294.78,-214294.78
1,4461.86,-48.90,-4,-218184.81,-214294.78
2,4438.00,-45.40,-4,-201485.05,-201485.05
3,4438.00,-49.00,-3,-201485.05,-217461.83
2,4445.95,-47.60,-3,-211627.20,-211627.20
1,4438.00,-46.30,-4,-205479.23,-211627.20
2,4445.95,-50.20,-4,-223186.67,-223186.67
1,4445.95,-45.40,-5,-201846.13,-223186.67
2,4445.95,-49.40,-5,-219629.92,-219629.92
3,4445.95,-48.40,-4,-219629.92,-215183.97
2,4445.95,-49.20,-4,-218740.73,-218740.73
3,4453.90,-48.20,-3,-218740.73,-214678.13
2,4445.95,-46.70,-3,-207625.86,-207625.86
1,4453.90,-50.50,-4,-224922.09,-207625.86
2,4445.95,-45.30,-4,-201401.52,-201401.52
3,4453.90,-49.30,-3,-201401.52,-219577.41
2,4453.90,-48.70,-3,-216905.08,-216905.08
1,4461.86,-48.50,-4,-216400.06,-216905.08
2,4453.90,-46.10,-4,-205324.91,-205324.91
3,4453.90,-50.70,-3,-205324.91,-225812.88
2,4461.86,-45.70,-3,-203906.86,-203906.86
1,4453.90,-47.40,-4,-211115.00,-203906.86
2,4453.90,-48.60,-4,-216459.67,-216459.67
1,4469.81,-49.00,-5,-219020.69,-216459.67
2,4461.86,-46.00,-5,-205245.42,-205245.42
3,4461.86,-50.50,-4,-205245.42,-225323.78
2,4461.86,-46.30,-4,-206583.97,-206583.97
1,4461.86,-48.40,-5,-215953.88,-206583.97
2,4469.81,-49.60,-5,-221702.58,-221702.58
1,4461.86,-45.50,-6,-203014.48,-221702.58
2,4461.86,-45.40,-6,-202568.31,-202568.31
3,4469.81,-46.50,-5,-202568.31,-207846.17
2,4461.86,-48.30,-5,-215507.69,-215507.69
3,4461.86,-48.50,-4,-215507.69,-216400.06
2,4477.76,-49.10,-4,-219858.17,-219858.17
3,4469.81,-46.10,-3,-219858.17,-206058.23
2,4469.81,-50.80,-3,-227066.34,-227066.34
3,4469.81,-46.40,-2,-227066.34,-207399.19
2,4469.81,-48.30,-2,-215891.83,-215891.83
3,4477.76,-49.50,-1,-215891.83,-221649.28
2,4445.95,-45.90,-1,-204069.09,-204069.09
1,4477.76,-50.40,-2,-225679.27,-204069.09
2,4469.81,-46.10,-2,-206058.23,-206058.23
1,4469.81,-49.20,-3,-219914.66,-206058.23
2,4477.76,-48.10,-3,-215380.41,-215380.41
1,4477.76,-45.90,-4,-205529.34,-215380.41
2,4477.76,-46.00,-4,-205977.11,-205977.11
3,4485.72,-47.30,-3,-205977.11,-212174.41
2,4485.72,-50.90,-3,-228322.98,-228322.98
3,4485.72,-47.30,-2,-228322.98,-212174.41
2,4485.72,-50.90,-2,-228322.98,-228322.98
3,4477.76,-48.50,-1,-228322.98,-217171.52
2,4485.72,-45.50,-1,-204100.11,-204100.11
1,4485.72,-49.70,-2,-222940.13,-204100.11
2,4485.72,-50.10,-2,-224734.41,-224734.41
1,4477.76,-46.40,-3,-207768.22,-224734.41
2,4485.72,-46.60,-3,-209034.39,-209034.39
3,4477.76,-47.40,-2,-209034.39,-212245.98
2,4485.72,-45.80,-2,-205445.83,-205445.83
1,4493.67,-49.90,-3,-224234.14,-205445.83
2,4485.72,-50.20,-3,-225182.98,-225182.98
1,4493.67,-50.90,-4,-228727.81,-225182.98
2,4485.72,-48.90,-4,-219351.56,-219351.56
3,4485.72,-45.80,-3,-219351.56,-205445.83
2,4493.67,-47.90,-3,-215246.80,-215246.80
3,4493.67,-50.70,-2,-215246.80,-227829.06
2,4485.72,-48.90,-2,-219351.56,-219351.56
1,4485.72,-45.60,-3,-204548.67,-219351.56
2,4493.67,-48.30,-3,-217044.25,-217044.25
3,4493.67,-51.10,-2,-217044.25,-229626.53
2,4485.72,-47.70,-2,-213968.69,-213968.69
1,4493.67,-46.10,-3,-207158.17,-213968.69
2,4501.62,-49.40,-3,-222380.20,-222380.20
1,4493.67,-50.90,-4,-228727.81,-222380.20
2,4493.67,-45.80,-4,-205810.08,-205810.08
3,4493.67,-47.50,-3,-205810.08,-213449.33
2,4493.67,-46.60,-3,-209405.02,-209405.02
1,4501.62,-48.40,-4,-217878.59,-209405.02
2,4485.72,-50.90,-4,-228322.98,-228322.98
1,4493.67,-48.30,-5,-217044.25,-228322.98
2,4493.67,-46.00,-5,-206708.81,-206708.81
3,4493.67,-48.50,-4,-206708.81,-217942.98
2,4501.62,-45.70,-4,-205724.20,-205724.20
1,4509.58,-48.50,-5,-218714.48,-205724.20
2,4501.62,-51.30,-5,-230933.28,-230933.28
1,4501.62,-48.60,-6,-218778.89,-230933.28
2,4501.62,-45.70,-6,-205724.20,-205724.20
3,4509.58,-49.90,-5,-205724.20,-225027.91
2,4501.62,-50.60,-5,-227782.14,-227782.14
3,4509.58,-49.30,-4,-227782.14,-222322.16
2,4501.62,-49.80,-4,-224180.84,-224180.84
3,4509.58,-48.70,-3,-224180.84,-219616.41
2,4501.62,-50.40,-3,-226881.83,-226881.83
3,4509.58,-48.70,-2,-226881.83,-219616.41
2,4509.58,-50.90,-2,-229537.48,-229537.48
3,4501.62,-48.10,-1,-229537.48,-216528.08
2,4509.58,-47.40,-1,-213753.97,-213753.97
1,4509.58,-51.30,-2,-231341.30,-213753.97
2,4509.58,-49.60,-2,-223675.02,-223675.02
1,4509.58,-46.20,-3,-208342.47,-223675.02
2,4509.58,-49.30,-3,-222322.16,-222322.16
3,4509.58,-51.20,-2,-222322.16,-230890.36
2,4501.62,-47.80,-2,-215177.59,-215177.59
1,4509.58,-46.00,-3,-207440.55,-215177.59
2,4509.58,-50.40,-3,-227282.69,-227282.69
1,4501.62,-50.70,-4,-228232.31,-227282.69
2,4493.67,-47.50,-4,-213449.33,-213449.33
3,4501.62,-45.90,-3,-213449.33,-206624.53
2,4501.62,-49.50,-3,-222830.36,-222830.36
3,4501.62,-46.70,-2,-222830.36,-210225.83
2,4509.58,-50.50,-2,-227733.64,-227733.64
3,4501.62,-49.70,-1,-227733.64,-223730.69
2,4501.62,-46.60,-1,-209775.66,-209775.66
1,4509.58,-46.70,-2,-210597.25,-209775.66
2,4509.58,-51.00,-2,-229988.44,-229988.44
1,4501.62,-49.00,-3,-220579.55,-229988.44
2,4501.62,-46.10,-3,-207524.84,-207524.84
3,4509.58,-51.10,-2,-207524.84,-230439.39
2,4501.62,-47.50,-2,-213827.13,-213827.13
1,4509.58,-46.50,-3,-209695.34,-213827.13
2,4501.62,-46.70,-3,-210225.83,-210225.83
3,4501.62,-46.70,-2,-210225.83,-210225.83
2,4501.62,-50.30,-2,-226431.66,-226431.66
3,4501.62,-50.00,-1,-226431.66,-225081.17
2,4501.62,-45.80,-1,-206174.36,-206174.36
1,4501.62,-48.10,-2,-216528.08,-206174.36
2,4509.58,-51.10,-2,-230439.39,-230439.39
1,4501.62,-49.50,-3,-222830.36,-230439.39
2,4501.62,-46.00,-3,-207074.69,-207074.69
3,4509.58,-46.40,-2,-207074.69,-209244.39
2,4509.58,-49.80,-2,-224576.94,-224576.94
3,4509.58,-49.40,-1,-224576.94,-222773.13
2,4501.62,-46.10,-1,-207524.84,-207524.84
1,4509.58,-47.40,-2,-213753.97,-207524.84
2,4509.58,-51.00,-2,-229988.44,-229988.44
1,4509.58,-47.00,-3,-211950.13,-229988.44
2,4509.58,-50.80,-3,-229086.52,-229086.52
1,4509.58,-49.30,-4,-222322.16,-229086.52
2,4509.58,-46.20,-4,-208342.47,-208342.47
3,4509.58,-49.90,-3,-208342.47,-225027.91
2,4509.58,-50.50,-3,-227733.64,-227733.64
3,4509.58,-49.60,-2,-227733.64,-223675.02
2,4509.58,-50.70,-2,-228635.56,-228635.56
3,4493.67,-47.10,-1,-228635.56,-211651.84
2,4517.53,-46.80,-1,-211420.41,-211420.41
1,4517.53,-50.90,-2,-229942.30,-211420.41
2,4509.58,-50.00,-2,-225478.86,-225478.86
1,4501.62,-46.60,-3,-209775.66,-225478.86
2,4517.53,-48.50,-3,-219100.22,-219100.22
3,4509.58,-46.30,-2,-219100.22,-208793.42
2,4509.58,-47.40,-2,-213753.97,-213753.97
3,4509.58,-46.50,-1,-213753.97,-209695.34
2,4509.58,-49.50,-1,-223224.06,-223224.06
3,4509.58,-46.40,0,-223224.06,-209244.39
2,4517.53,-47.10,0,-212775.67,-212775.67
3,4517.53,-50.70,1,-212775.67,-229038.78
2,4414.14,-50.20,1,-221589.64,-221589.64
1,4414.14,-47.10,0,-207905.81,-221589.64
2,4509.58,-48.20,0,-217361.63,-217361.63
3,4509.58,-51.30,1,-217361.63,-231341.30
2,4414.14,-49.20,1,-217175.50,-217175.50
1,4414.14,-46.20,0,-203933.09,-217175.50
2,4517.53,-49.50,0,-223617.75,-223617.75
1,4509.58,-51.00,-1,-229988.44,-223617.75
