3,3205.22,-400,-320.4,-35767.4,2.115295223,,4151
3,3201.24,-400,-392.6,-36160,2.138513709,,4150
3,3197.27,-400,-429.7,-36589.7,2.163926302,,4149
3,3205.22,-400,-325.6,-36915.3,2.183182388,,4148
3,3189.31,-400,-465.1,-37380.4,2.210688547,,4147
3,3201.24,-400,-393.2,-37773.6,2.233942518,,4146
3,3201.24,-400,-397.2,-38170.8,2.25743305,,4145
3,3209.2,-400,-393.7,-38564.5,2.280716591,,4144
3,3209.2,-400,-332.3,-38896.8,2.300368917,,4143
3,3201.24,-400,-332.6,-39229.4,2.320038985,,4142
3,3201.24,-400,-338.1,-39567.5,2.340034325,,4141
3,3201.24,-400,-384.2,-39951.7,2.362756033,,4140
3,3209.2,-400,-383,-40334.7,2.385406773,,4139
3,3201.24,-400,-439.1,-40773.8,2.411375284,,4138
3,3189.31,-400,-461.3,-41235.1,2.438656711,,4137
3,3197.27,-400,-463.3,-41698.4,2.466056417,,4136
3,3201.24,-400,-321.4,-42019.8,2.485064114,,4135
3,3193.29,-400,-393.3,-42413.1,2.508323999,,4134
3,3201.24,-400,-387.9,-42801,2.531264526,,4133
3,3201.24,-400,-392.1,-43193.1,2.554453443,,4132
3,3189.31,-400,-414.5,-43607.6,2.578967103,,4131
3,3209.2,-400,-381.6,-43989.2,2.601535046,,4130
3,3201.24,-400,-450.4,-44439.6,2.628171843,,4129
3,3193.29,-400,-455.4,-44895,2.655104341,,4128
3,3201.24,-400,-386.5,-45281.5,2.677962072,,4127
3,3201.24,-400,-385.7,-45667.2,2.700772491,,4126
3,3201.24,-400,-385.6,-46052.8,2.723576995,,4125
3,3189.31,-400,-423.6,-46476.4,2.748628832,,4124
3,3189.31,-400,-430.3,-46906.7,2.774076908,,4123
3,3201.24,-400,-385.3,-47292,2.796863671,,4122
3,3201.24,-400,-450.5,-47742.5,2.823506382,,4121
3,3205.22,-400,-319.8,-48062.3,2.842419454,,4120
3,3201.24,-400,-320.3,-48382.6,2.861362096,,4119
3,3201.24,-400,-390.7,-48773.3,2.884468216,,4118
3,3201.24,-400,-322,-49095.3,2.903511397,,4117
