0,87.49,-0.90,1,0.00
1,47.72,-0.10,2,0.00
1,63.63,0.20,2,0.00
1,79.53,0.20,3,0.00
1,95.44,0.40,3,0.00
1,111.35,0.20,4,0.00
1,127.25,0.30,4,0.00
1,143.16,0.00,5,0.00
1,159.07,-0.10,5,0.00
1,190.88,0.20,6,0.00
1,222.70,0.20,6,0.00
1,254.51,0.10,7,0.00
1,294.28,-0.10,7,0.00
1,326.09,0.10,8,0.00
1,349.95,0.00,8,0.00
1,365.86,0.00,9,0.00
1,381.76,0.00,9,0.00
1,421.53,0.00,10,0.00
1,564.69,-1.40,10,0.00
1,978.27,-12.10,11,0.00
1,1861.10,-30.70,11,0.00
1,3070.01,-44.50,12,0.00
1,3260.89,-31.50,12,0.00
1,3038.20,-26.90,13,0.00
1,2855.27,-27.90,13,0.00
1,2728.02,-24.80,14,0.00
1,2672.34,-26.70,14,0.00
1,2600.76,-23.40,15,0.00
1,2529.18,-25.00,15,0.00
1,2497.37,-23.00,16,0.00
1,2584.85,-26.50,16,0.00
1,2783.69,-35.90,17,0.00
1,3141.59,-41.30,17,0.00
1,3626.75,-55.30,18,0.00
1,3992.61,-52.10,18,0.00
1,4270.98,-60.10,19,0.00
1,4438.00,-56.00,19,0.00
1,4652.74,-61.50,20,0.00
1,4803.85,-63.00,20,0.00
1,4891.34,-65.00,21,0.00
1,4923.15,-62.30,21,0.00
1,4931.11,-64.90,22,0.00
1,4915.20,-59.90,22,0.00
1,4883.39,-59.70,23,0.00
1,4867.48,-66.30,23,0.00
1,4811.81,-59.40,24,0.00
1,4779.99,-64.40,24,0.00
1,4732.27,-61.70,25,0.00
1,4684.55,-60.40,25,0.00
1,4652.74,-64.90,26,0.00
1,4620.92,-65.10,26,0.00
1,4581.16,-58.40,27,0.00
1,4573.20,-60.00,27,0.00
1,4533.44,-61.40,28,0.00
1,4533.44,-63.40,28,0.00
1,4501.62,-58.20,29,0.00
1,4493.67,-63.80,29,0.00
1,4461.86,-61.20,30,0.00
1,4445.95,-60.20,30,0.00
1,4430.04,-65.00,31,0.00
1,4414.14,-57.90,31,0.00
1,4390.28,-64.60,32,0.00
1,4374.37,-65.30,32,0.00
1,4350.51,-61.90,33,0.00
1,4334.60,-59.60,33,0.00
1,4318.70,-65.20,34,0.00
1,4294.84,-57.90,34,0.00
1,4263.02,-58.20,35,0.00
1,4263.02,-63.60,35,0.00
1,4239.16,-61.30,36,0.00
1,4231.21,-64.60,36,0.00
1,4191.44,-57.90,37,0.00
1,4183.49,-65.10,37,0.00
1,4159.63,-59.80,38,0.00
1,4143.72,-61.60,38,0.00
1,4127.81,-63.90,39,0.00
1,4103.95,-58.30,39,0.00
1,4088.05,-65.40,40,0.00
1,4072.14,-61.30,40,0.00
1,4040.33,-60.60,41,0.00
1,4040.33,-64.70,41,0.00
1,4000.56,-57.90,42,0.00
1,4000.56,-65.60,42,0.00
1,3968.75,-58.40,43,0.00
1,3960.79,-65.10,43,0.00
1,3928.98,-58.30,44,0.00
1,3928.98,-65.30,44,0.00
1,3897.17,-61.50,45,0.00
1,3889.21,-61.90,45,0.00
1,3865.35,-63.30,46,0.00
1,3849.45,-60.50,46,0.00
1,3817.63,-58.10,47,0.00
1,3817.63,-65.20,47,0.00
1,3785.82,-59.60,48,0.00
1,3777.86,-62.20,48,0.00
1,3754.00,-63.80,49,0.00
1,3738.10,-58.70,49,0.00
1,3722.19,-65.30,50,0.00
1,3706.28,-65.20,50,0.00
1,3674.47,-58.20,51,0.00
1,3666.52,-65.20,51,0.00
1,3650.61,-63.10,52,0.00
1,3634.70,-62.50,52,0.00
1,3602.89,-59.30,53,0.00
1,3602.89,-65.90,53,0.00
1,3571.08,-58.30,54,0.00
1,3563.12,-64.20,54,0.00
1,3539.26,-61.60,55,0.00
1,3523.36,-58.60,55,0.00
1,3507.45,-66.20,56,0.00
1,3491.54,-59.10,56,0.00
1,3467.68,-59.30,57,0.00
1,3459.73,-62.00,57,0.00
1,3427.91,-60.00,58,0.00
1,3427.91,-65.80,58,0.00
1,3396.10,-57.70,59,0.00
1,3396.10,-64.80,59,0.00
1,3372.24,-61.00,60,0.00
1,3356.33,-60.90,60,0.00
1,3340.43,-65.40,61,0.00
1,3324.52,-58.30,61,0.00
1,3308.61,-63.40,62,0.00
1,3292.71,-64.30,62,0.00
1,3268.85,-62.00,63,0.00
1,3260.89,-60.30,63,0.00
1,3244.99,-65.80,64,0.00
1,3229.08,-58.10,64,0.00
1,3205.22,-65.20,65,0.00
1,3197.27,-64.60,65,0.00
1,3173.41,-58.80,66,0.00
1,3165.45,-60.60,66,0.00
1,3133.64,-59.60,67,0.00
1,3141.59,-65.90,67,0.00
1,3109.78,-57.80,68,0.00
1,3101.83,-64.80,68,0.00
1,3085.92,-64.20,69,0.00
1,3070.01,-60.60,69,0.00
1,3054.10,-63.30,70,0.00
1,3038.20,-59.10,70,0.00
1,3022.29,-65.40,71,0.00
1,3006.38,-59.50,71,0.00
1,2982.52,-58.10,72,0.00
1,2982.52,-66.30,72,0.00
1,2958.66,-66.30,73,0.00
1,2950.71,-59.50,73,0.00
1,2926.85,-62.40,74,0.00
1,2926.85,-64.20,74,0.00
1,2895.04,-58.70,75,0.00
1,2902.99,-66.50,75,0.00
1,2871.18,-59.00,76,0.00
1,2863.22,-63.30,76,0.00
1,2847.32,-63.30,77,0.00
1,2839.36,-66.20,77,0.00
1,2807.55,-58.30,78,0.00
1,2807.55,-66.70,78,0.00
1,2783.69,-58.70,79,0.00
1,2775.74,-63.20,79,0.00
1,2759.83,-65.90,80,0.00
1,2751.88,-63.80,80,0.00
1,2720.06,-58.50,81,0.00
1,2728.02,-66.70,81,0.00
1,2704.16,-64.30,82,0.00
1,2696.20,-65.00,82,0.00
1,2672.34,-57.90,83,0.00
1,2672.34,-62.70,83,0.00
1,2648.48,-66.50,84,0.00
1,2640.53,-59.40,84,0.00
1,2616.67,-59.40,85,0.00
1,2624.62,-66.60,85,0.00
1,2592.81,-60.90,86,0.00
1,2584.85,-58.40,86,0.00
1,2576.90,-65.20,87,0.00
1,2568.95,-63.60,87,0.00
1,2537.13,-58.60,88,0.00
1,2545.09,-63.40,88,0.00
1,2521.23,-66.40,89,0.00
1,2505.32,-59.20,89,0.00
1,2481.46,-61.90,90,0.00
1,2481.46,-66.20,90,0.00
1,2449.65,-59.80,91,0.00
1,2449.65,-58.60,91,0.00
1,2425.79,-58.00,92,0.00
1,2425.79,-61.20,92,0.00
1,2409.88,-66.40,93,0.00
1,2393.97,-59.70,93,0.00
1,2378.07,-58.50,94,0.00
1,2378.07,-66.40,94,0.00
1,2354.21,-61.00,95,0.00
1,2362.16,-66.00,95,0.00
1,2330.35,-58.90,96,0.00
1,2322.39,-59.00,96,0.00
1,2314.44,-65.60,97,0.00
1,2306.49,-64.20,97,0.00
1,2282.63,-64.70,98,0.00
1,2274.67,-58.40,98,0.00
1,2258.77,-63.20,99,0.00
1,2266.72,-66.00,99,0.00
1,2234.91,-58.80,100,0.00
1,2234.91,-59.60,100,0.00
1,2219.00,-65.90,101,0.00
1,2211.04,-63.00,101,0.00
1,2195.14,-66.00,102,0.00
1,2179.23,-58.80,102,0.00
1,2171.28,-65.90,103,0.00
1,2155.37,-58.70,103,0.00
1,2147.42,-61.40,104,0.00
1,2147.42,-66.80,104,0.00
1,2123.56,-59.80,105,0.00
1,2115.60,-58.80,105,0.00
1,2107.65,-64.50,106,0.00
1,2099.70,-61.60,106,0.00
1,2075.84,-58.20,107,0.00
1,2067.88,-61.00,107,0.00
1,2051.98,-59.70,108,0.00
1,2051.98,-66.20,108,0.00
1,2036.07,-62.70,109,0.00
1,2020.16,-58.00,109,0.00
1,2012.21,-65.20,110,0.00
1,2012.21,-64.40,110,0.00
1,1988.35,-59.00,111,0.00
1,1980.40,-59.10,111,0.00
1,1972.44,-66.00,112,0.00
1,1964.49,-63.00,112,0.00
1,1940.63,-58.40,113,0.00
1,1940.63,-64.90,113,0.00
1,1924.72,-64.70,114,0.00
1,1908.82,-57.90,114,0.00
1,1900.86,-63.90,115,0.00
1,1900.86,-66.00,115,0.00
