4068.16,-53.2,23
4068.16,-61,23
4068.16,-60.7,23
4068.16,-54.6,23
4068.16,-50.2,24
4068.16,-59.9,24
4068.16,-52.5,24
4068.16,-51.9,24
4068.16,-61.6,24
4068.16,-54.4,25
4068.16,-50.7,25
4068.16,-61.4,25
4068.16,-56.1,25
4068.16,-50.4,25
4068.16,-60.6,26
4068.16,-57,26
4068.16,-50.8,26
4068.16,-51.3,26
4068.16,-54.9,26
4068.16,-62.8,27
4068.16,-52.7,27
4068.16,-55.3,27
4068.16,-63.4,27
4068.16,-53.1,27
4068.16,-55.2,28
4068.16,-63.4,28
4068.16,-54.5,28
4068.16,-54.6,28
4068.16,-63.8,28
4068.16,-55.8,29
4068.16,-53.1,29
4068.16,-63.5,29
4068.16,-57.5,29
4068.16,-62.4,29
4068.16,-51.9,30
4068.16,-56,30
4068.16,-62.8,30
4068.16,-53.9,30
4068.16,-57.2,30
4068.16,-64.5,31
4068.16,-54.4,31
4068.16,-57.4,31
4068.16,-65.2,31
4068.16,-54.5,31
4068.16,-57.7,32
4068.16,-64.9,32
4068.16,-54.4,32
4068.16,-58.7,32
4068.16,-53,32
4068.16,-62.8,33
4068.16,-62.2,33
4068.16,-53.5,33
4068.16,-63.4,33
4068.16,-62.5,33
4068.16,-54.5,34
4068.16,-59.6,34
4068.16,-66.3,34
4068.16,-54.7,34
4068.16,-66.9,34
4068.16,-57.2,35
4068.16,-61.4,35
4068.16,-62.4,35
4068.16,-55.1,35
4068.16,-54.8,35
4068.16,-67.5,36
4068.16,-55.3,36
4068.16,-65.9,36
4068.16,-62.3,36
4068.16,-59.3,36
4068.16,-65.8,37
4068.16,-55.2,37
4068.16,-67.8,37
4068.16,-57.1,37
4068.16,-65.3,37
4068.16,-59.4,38
4068.16,-63,38
4068.16,-62.9,38
4068.16,-56.7,38
4068.16,-56.8,38
4068.16,-69.3,39
4068.16,-56.7,39
4068.16,-68.7,39
4068.16,-58.7,39
4068.16,-66.3,39
4068.16,-61.6,40
4068.16,-62.7,40
4068.16,-65.3,40
4068.16,-60.7,40
4068.16,-68.3,40
4068.16,-58.2,41
4068.16,-69.6,41
4068.16,-58.8,41
4068.16,-68.7,41
4068.16,-65.8,41
4068.16,-63.4,42
4068.16,-63.6,42
4068.16,-63.1,42
4068.16,-58.3,42
4068.16,-70.9,42
4068.16,-59.6,43
4068.16,-67.6,43
4068.16,-64.3,43
4068.16,-64.4,43
4068.16,-68.4,43
4068.16,-60.8,44
4068.16,-71.3,44
4068.16,-59.6,44
4068.16,-72.1,44
4068.16,-71.7,44
4068.16,-61.1,45
4068.16,-68.2,45
4068.16,-66.4,45
4068.16,-63.7,45
4068.16,-71.9,45
4068.16,-61.4,46
4068.16,-72.7,46
4068.16,-73,46
4068.16,-63.4,46
4068.16,-72.5,46
4068.16,-61,47
4068.16,-72.7,47
4068.16,-64.2,47
4068.16,-68.2,47
4068.16,-68,47
4068.16,-70.2,48
4068.16,-63.3,48
4068.16,-74.3,48
4068.16,-61.6,48
4068.16,-73.6,48
4068.16,-64.4,49
4068.16,-70.2,49
4068.16,-68.8,49
4068.16,-67.6,49
4068.16,-70.5,49
4068.16,-70.1,50
4068.16,-68.1,50
4068.16,-69.4,50
4068.16,-69.4,50
4068.16,-74.8,50
4068.16,-63.7,51
4068.16,-75.4,51
4068.16,-64.2,51
4068.16,-76.3,51
4068.16,-63.1,51
4068.16,-76.6,52
4068.16,-63.4,52
4068.16,-76.5,52
4068.16,-64.7,52
4068.16,-76.7,52
4068.16,-64.2,53
4068.16,-76.9,53
4068.16,-66.1,53
4068.16,-76.5,53
4068.16,-66.6,53
4068.16,-65.2,54
4068.16,-76.4,54
4068.16,-77.2,54
4064.19,-65.9,54
4068.16,-77.5,54
4068.16,-77.3,55
4068.16,-66.2,55
4068.16,-78.6,55
4064.19,-65.7,55
4068.16,-78.6,55
4064.19,-66.8,56
4068.16,-78.3,56
4052.26,-67.1,56
4064.19,-79,56
4052.26,-66.9,56
4052.26,-68.1,57
4064.19,-78.4,57
4044.3,-69.1,57
4060.21,-78.5,57
4044.3,-68.9,57
4060.21,-78.6,58
4060.21,-74.2,58
4040.33,-73.8,58
4048.28,-74.8,58
4036.35,-73.7,58
4036.35,-71.5,59
4048.28,-78.2,59
4028.4,-74.6,59
4040.33,-75.4,59
4028.4,-73.9,59
4028.4,-72.3,60
4040.33,-74.8,60
4020.44,-75.4,60
4032.37,-76.3,60
4020.44,-74.9,60
4032.37,-75.7,61
4020.44,-75.7,61
4016.47,-74.4,61
4012.49,-79.3,61
4012.49,-72.2,61
4016.47,-81.9,62
4020.44,-82,62
3996.58,-71.2,62
4008.51,-81.7,62
4000.56,-73,62
4012.49,-77.1,63
4000.56,-77.5,63
3992.61,-73.9,63
3988.63,-80.9,63
3984.65,-72.1,63
3992.61,-83.3,64
3980.68,-72.2,64
3972.72,-81.5,64
3964.77,-75,64
3976.7,-78.9,64
3972.72,-80.6,65
3972.72,-73.6,65
3956.82,-83.4,65
3952.84,-73.2,65
3960.79,-84.2,65
3948.86,-75.2,66
3956.82,-73.7,66
3940.91,-84,66
3932.96,-73.6,66
3944.89,-84.3,66
3948.86,-81.6,67
3940.91,-78.6,67
3925,-76.5,67
3928.98,-83.6,67
3921.03,-73.7,67
3925,-84.5,68
3909.1,-75.8,68
3893.19,-78,68
3893.19,-81.9,68
3893.19,-76,68
3889.21,-83.3,69
3889.21,-84.8,69
3865.35,-74.2,69
3869.33,-85.2,69
3861.38,-74.7,69
3865.35,-74.9,70
3873.31,-85.1,70
3829.56,-75.5,70
3829.56,-82.8,70
3817.63,-77,70
3829.56,-82.4,71
3833.54,-85.4,71
3789.79,-75.3,71
3801.72,-85,71
3797.75,-75.2,71
3805.7,-85.2,72
3809.68,-84.3,72
3761.96,-76.6,72
3773.89,-84.5,72
3761.96,-77,72
3757.98,-83.8,73
3754,-79.2,73
3734.12,-81.6,73
3718.21,-80,73
3726.17,-80.7,73
3726.17,-79.8,74
3726.17,-81.7,74
3686.4,-78.3,74
3686.4,-85.3,74
3686.4,-74.8,74
3690.38,-86.1,75
3686.4,-75.9,75
3638.68,-86,75
3630.73,-75.6,75
3642.66,-85.4,75
3630.73,-79.7,76
3642.66,-79,76
3598.91,-82.8,76
3610.84,-76.9,76
3610.84,-86.6,76
3610.84,-75.7,77
3622.77,-85.9,77
3579.03,-77.9,77
3583.01,-80.9,77
3571.08,-83.6,77
3575.05,-86.4,78
3583.01,-86.1,78
3531.31,-78,78
3543.24,-80.7,78
3535.29,-83.7,78
3539.26,-75.6,79
3535.29,-75.8,79
3511.43,-84.1,79
3499.5,-81.6,79
3499.5,-75.5,79
3503.47,-86.6,80
3491.54,-77.6,80
3455.75,-80.4,80
3431.89,-85.8,80
3427.91,-75.4,80
3435.87,-82.7,81
3431.89,-77.8,81
3404.05,-85.9,81
3392.12,-75.6,81
3392.12,-81,81
3400.08,-76.1,82
3408.03,-86.5,82
3364.29,-79.6,82
3360.31,-77.7,82
3360.31,-86.4,82
3352.36,-75.5,83
3364.29,-81.1,83
3328.5,-78.9,83
3328.5,-85,83
3328.5,-77.9,83
3340.43,-79.7,84
3332.47,-77.4,84
3300.66,-86.8,84
3296.68,-78.1,84
3300.66,-79.3,84
3296.68,-86.2,85
3288.73,-79.8,85
3252.94,-77.3,85
3260.89,-86.8,85
3260.89,-82.8,85
3256.92,-83,86
3256.92,-75.2,86
3229.08,-84.7,86
3225.1,-85,86
3221.13,-75.8,86
3229.08,-82.7,87
3221.13,-77,87
3173.41,-75.6,87
3185.34,-82.6,87
3173.41,-82.8,87
3173.41,-75.6,88
3181.36,-85.4,88
3141.59,-82.2,88
3149.55,-75.7,88
3149.55,-87.2,88
3145.57,-80.5,89
3149.55,-76.9,89
3113.76,-86,89
3109.78,-80,89
3105.8,-83.7,89
3121.71,-76.8,90
3129.66,-79,90
3089.9,-76.3,90
3097.85,-87.6,90
3093.87,-79,90
3097.85,-78.7,91
3105.8,-87.4,91
3066.04,-87.2,91
3066.04,-83.7,91
3058.08,-75.7,91
3066.04,-86.5,92
3058.08,-82,92
3014.34,-76.8,92
3026.27,-84.6,92
3018.31,-83.8,92
3018.31,-75.5,93
3034.22,-85.9,93
2998.43,-79.6,93
2990.48,-76.6,93
2998.43,-86.3,93
2990.48,-82,94
2990.48,-77.3,94
2958.66,-87.6,94
2946.73,-78.7,94
2950.71,-79.3,94
2954.69,-87.4,95
2946.73,-77,95
2918.9,-83.7,95
2922.87,-81.1,95
2926.85,-86.5,95
2918.9,-78.6,96
2922.87,-80.3,96
2883.11,-76.5,96
2891.06,-87.7,96
2879.13,-83.5,96
2879.13,-75.7,97
2887.08,-85.1,97
2843.34,-82.7,97
2851.29,-84.7,97
2847.32,-84,97
2847.32,-75.7,98
2855.27,-85.8,98
2811.53,-82.6,98
2811.53,-76.4,98
2819.48,-87.4,98
2811.53,-84.8,99
2803.57,-75.7,99
2775.74,-87.7,99
2771.76,-79.3,99
2771.76,-78.9,99
2779.71,-88.2,100
2771.76,-78.6,100
2743.92,-78.9,100
2747.9,-86.8,100
2739.95,-81.7,100
2739.95,-76.4,101
2743.92,-86.8,101
2700.18,-81.6,101
2700.18,-85.2,101
2692.23,-75.5,101
2700.18,-86.8,102
2688.25,-77.6,102
2656.44,-78,102
2668.37,-84.9,102
2660.41,-78.8,102
2668.37,-84,103
2660.41,-77.8,103
2636.55,-85.4,103
2636.55,-87.6,103
2620.64,-75.5,103
2628.6,-88,104
2620.64,-75.2,104
2600.76,-87.9,104
2588.83,-75.2,104
2596.78,-87.7,104
2596.78,-76.1,105
2600.76,-87.6,105
2560.99,-78.6,105
2568.95,-85.7,105
2560.99,-76.9,105
2564.97,-84,106
2557.02,-79.3,106
2533.16,-85.1,106
2525.2,-77.6,106
2533.16,-86.1,106
2529.18,-77,107
2533.16,-83.1,107
2501.34,-80.6,107
2505.32,-83.7,107
2509.3,-85.8,107
2497.37,-77.5,108
2509.3,-86.1,108
2469.53,-77.7,108
2461.58,-80,108
2469.53,-82.8,108
2469.53,-81.1,109
2473.51,-86.4,109
2437.72,-77.1,109
2441.69,-87.3,109
2441.69,-75.6,109
2449.65,-88.7,110
2437.72,-77.1,110
2413.86,-86.3,110
2405.9,-78.2,110
2413.86,-85.2,110
2401.93,-82.3,111
2409.88,-80.4,111
2374.09,-83.1,111
2374.09,-80.6,111
2374.09,-79.5,111
2378.07,-84.5,112
2382.04,-80.5,112
2354.21,-84.4,112
2350.23,-80.3,112
2350.23,-80.2,112
2354.21,-82.5,113
2350.23,-81.3,113
2318.42,-82.2,113
2318.42,-85.1,113
2318.42,-77.4,113
2322.39,-86.6,114
2318.42,-76.5,114
2290.58,-87.4,114
2294.56,-88.7,114
2286.6,-74.9,114
2290.58,-88.2,115
2278.65,-75.5,115
2262.74,-87.7,115
2250.81,-78.2,115
2246.83,-75.2,115
2254.79,-87.2,116
2246.83,-75.6,116
2226.95,-87.1,116
2226.95,-86.6,116
2222.97,-80.3,116
2226.95,-81.9,117
2258.77,-83.9,117
2226.95,-77.6,117
2222.97,-78.3,117
2234.91,-89.7,117
2230.93,-76.9,118
2234.91,-85.2,118
2199.11,-82.3,118
2203.09,-82.1,118
2207.07,-85.3,118
2199.11,-79.1,119
2211.04,-90.2,119
2171.28,-76.7,119
2175.25,-90.1,119
2151.39,-75.4,119
2139.46,-75.2,120
2151.39,-87.7,120
2123.56,-87.6,120
2135.49,-89.4,120
2131.51,-75.6,120
2135.49,-87.2,121
2111.63,-76.7,121
2095.72,-86.8,121
2087.77,-76.5,121
2095.72,-86.9,121
2087.77,-77.1,122
2095.72,-82.5,122
2063.91,-80.1,122
2067.88,-82.4,122
2063.91,-81.4,122
2063.91,-80.6,123
2067.88,-86.9,123
2036.07,-76.1,123
2036.07,-76.5,123
2044.02,-87.7,123
2044.02,-87.7,124
2048,-88.2,124
2012.21,-75.3,124
2020.16,-88.8,124
2012.21,-75,124
2020.16,-88.3,125
2008.23,-75.6,125
1988.35,-84.3,125
1984.37,-80.4,125
1988.35,-81.6,125
1984.37,-85.4,126
1976.42,-76.2,126
1968.47,-88.1,126
1972.44,-88.8,126
1964.49,-76,126
1968.47,-84,127
1964.49,-81.5,127
1940.63,-80.3,127
1940.63,-87.5,127
1932.68,-74.9,127
1944.61,-87.2,128
1936.65,-81.2,128
1912.79,-80.5,128
1916.77,-83.5,128
1912.79,-78.1,128
1920.75,-88.4,129
1912.79,-75.4,129
1896.89,-88.1,129
1896.89,-88.6,129
1888.93,-78.8,129
1892.91,-82.6,130
1888.93,-81.5,130
1865.07,-79.5,130
1865.07,-84.9,130
1861.1,-76.6,130
1869.05,-87.7,131
1865.07,-75.7,131
1849.17,-87.5,131
1837.24,-75.1,131
1837.24,-75.2,131
1837.24,-75.1,132
1845.19,-87.5,132
1809.4,-76.1,132
1813.37,-75.9,132
1817.35,-85.5,132
1813.37,-79.6,133
1813.37,-80.9,133
1797.47,-84.4,133
1793.49,-76.7,133
1801.44,-88.6,133
1793.49,-75.1,134
1801.44,-86.7,134
1773.61,-78.9,134
1769.63,-80.9,134
1773.61,-84.8,134
1769.63,-75.9,135
1777.58,-89,135
1745.77,-76.9,135
1749.75,-85.7,135
1753.72,-85.6,135
1753.72,-81.6,136
1749.75,-78.7,136
1729.86,-87.9,136
1721.91,-75,136
1725.89,-85.5,136
1717.93,-80.9,137
1721.91,-79.3,137
1702.03,-86.3,137
1694.07,-75.3,137
1702.03,-88.6,137
1694.07,-76.3,138
1702.03,-83.9,138
1682.14,-82.5,138
1674.19,-75.3,138
1674.19,-74.9,138
1682.14,-88.6,139
1674.19,-77.3,139
1650.33,-79.7,139
1650.33,-80.1,139
1658.28,-89.2,139
1658.28,-86.3,140
1650.33,-75.4,140
1634.42,-88.4,140
1630.45,-76.9,140
1634.42,-79.3,140
1638.4,-87.8,141
1630.45,-74.8,141
1614.54,-88.4,141
1606.59,-78.7,141
1610.56,-85,141
1602.61,-76,142
1610.56,-87.3,142
1582.73,-78.8,142
1586.7,-81.4,142
1590.68,-85.4,142
1582.73,-75.7,143
1582.73,-74.9,143
1570.8,-87.6,143
1562.84,-78.9,143
1566.82,-81.7,143
1566.82,-84.5,144
1566.82,-85.1,144
1538.98,-76.9,144
1550.91,-89.3,144
1550.91,-89.4,144
1542.96,-76.8,145
1550.91,-86,145
1523.08,-79.8,145
1527.05,-83.6,145
1527.05,-81.7,145
1523.08,-81.9,146
1527.05,-86.8,146
1499.22,-77,146
1503.19,-87.8,146
1495.24,-75.7,146
1495.24,-75,147
1503.19,-89.5,147
1475.36,-75,147
1483.31,-85.9,147
1483.31,-85.9,147
1479.33,-80.4,148
1479.33,-79.7,148
1459.45,-82.3,148
1459.45,-84.1,148
1455.47,-77.8,148
1459.45,-84.2,149
1451.5,-77.7,149
1439.57,-88.4,149
1431.61,-75.3,149
1439.57,-85.8,149
1435.59,-81,150
1435.59,-81.2,150
1419.68,-86.1,150
1411.73,-76.4,150
1419.68,-89.8,150
1411.73,-75.2,151
1415.7,-89.2,151
1387.87,-75.4,151
1395.82,-87.7,151
1387.87,-75.5,151
1395.82,-88.1,152
1395.82,-84.2,152
1371.96,-82.2,152
1371.96,-84,152
1375.94,-82.8,152
1371.96,-79.9,153
1375.94,-86.7,153
1348.1,-76.4,153
1352.08,-89,153
1352.08,-89.6,153
1344.12,-75.4,154
1352.08,-86.5,154
1324.24,-76.8,154
1324.24,-75.8,154
1332.19,-85.3,154
1328.22,-83,155
1328.22,-77.9,155
1312.31,-88.8,155
1304.36,-75,155
1312.31,-89.5,155
1300.38,-76.5,156
1308.33,-83.8,156
1284.47,-82.1,156
1284.47,-85.3,156
1284.47,-82.2,156
1284.47,-79.3,157
1288.45,-87.3,157
1260.61,-77.9,157
1268.57,-88.7,157
1260.61,-75.4,157
1268.57,-88.9,158
1260.61,-75.2,158
1240.73,-79.6,158
1244.71,-82.2,158
1248.68,-83.5,158
1240.73,-79.2,159
1248.68,-86.4,159
1220.85,-76.9,159
1232.78,-88.6,159
1232.78,-90.2,159
1224.82,-75.8,160
1224.82,-75.2,160
1208.92,-89.8,160
1200.96,-74.9,160
1208.92,-89.4,160
1200.96,-74.8,161
1208.92,-89.5,161
1181.08,-74.9,161
1189.03,-89.1,161
1181.08,-75.1,161
1189.03,-89.3,162
1189.03,-89.6,162
1161.2,-75.1,162
1169.15,-88.7,162
1169.15,-89.2,162
1161.2,-75.8,163
1165.17,-88.1,163
1141.31,-76.8,163
1145.29,-85,163
1137.34,-76.1,163
1145.29,-86.2,164
1141.31,-79.2,164
1125.41,-84,164
1121.43,-78.4,164
1125.41,-88,164
1121.43,-75,165
1125.41,-89.4,165
1097.57,-74.8,165
1105.52,-88.8,165
1097.57,-74.8,165
1105.52,-88.4,166
1097.57,-74.7,166
1089.62,-89.4,166
1081.66,-74.5,166
1089.62,-88.2,166
1081.66,-76.9,167
1089.62,-85.9,167
1061.78,-78.4,167
1065.76,-83.4,167
1061.78,-77.2,167
1065.76,-84.8,168
1061.78,-79.5,168
1049.85,-88.6,168
1041.9,-75.2,168
1049.85,-89.4,168
1045.87,-78,169
1049.85,-88.6,169
1025.99,-76.5,169
1029.97,-86.6,169
1029.97,-85.4,169
1025.99,-79,170
1025.99,-83.8,170
1006.1,-81.3,170
1010.08,-81.8,170
1006.1,-83.2,170
1006.1,-80,171
1010.08,-84.4,171
990.2,-78.7,171
994.17,-87.1,171
990.2,-77.3,171
990.2,-75.4,172
994.17,-89.6,172
978.27,-89.7,172
966.34,-74.5,172
974.29,-89.2,172
966.34,-75.3,173
974.29,-87.8,173
950.43,-77.6,173
950.43,-78.7,173
958.38,-83,173
954.41,-83,174
954.41,-79.1,174
938.5,-87.2,174
934.52,-76.1,174
938.5,-86.8,174
938.5,-89.2,175
930.55,-75.7,175
918.62,-89.4,175
914.64,-74.4,175
922.59,-89,175
914.64,-75.7,176
918.62,-86.3,176
898.73,-79.5,176
898.73,-85.7,176
898.73,-76.3,176
902.71,-89.4,177
894.76,-74.4,177
882.83,-89.1,177
882.83,-88.8,177
878.85,-74.7,177
874.87,-75.6,178
882.83,-87.4,178
858.97,-78.1,178
866.92,-84.2,178
862.94,-81.9,178
862.94,-80.3,179
862.94,-80.8,179
847.04,-82.2,179
847.04,-83.7,179
843.06,-75.8,179
847.04,-89,180
843.06,-74.7,180
831.13,-89.6,180
831.13,-86.1,180
827.15,-79.8,180
827.15,-79.7,181
831.13,-82.2,181
815.22,-87.7,181
815.22,-88.9,181
811.25,-75.1,181
815.22,-90.2,182
807.27,-75.1,182
799.32,-89,182
791.36,-76.8,182
795.34,-82,182
795.34,-84.2,183
795.34,-78.4,183
779.43,-87.8,183
779.43,-76,183
783.41,-89.5,183
783.41,-89.5,184
775.46,-75.2,184
767.5,-89.2,184
763.53,-84.9,184
759.55,-81.1,184
759.55,-80.9,185
763.53,-85.9,185
743.64,-86.9,185
739.67,-75.5,185
747.62,-89.9,185
743.64,-75.2,186
747.62,-89.1,186
727.74,-76.7,186
731.71,-86.8,186
727.74,-78.2,186
727.74,-80.9,187
727.74,-83,187
711.83,-82.2,187
711.83,-81.6,187
711.83,-78.7,187
711.83,-80.2,188
711.83,-84.9,188
695.92,-79.6,188
695.92,-85.8,188
699.9,-88.9,188
691.95,-75.8,189
699.9,-90.2,189
680.02,-82,189
680.02,-80.7,189
680.02,-84.9,189
676.04,-79.6,190
680.02,-82.8,190
664.11,-83.4,190
664.11,-79.8,190
664.11,-85.9,190
664.11,-78.4,191
668.09,-87.3,191
644.23,-76.8,191
648.2,-88.7,191
644.23,-75.4,191
648.2,-89.1,192
644.23,-74.8,192
636.27,-89.1,192
628.32,-75.8,192
628.32,-79.3,192
632.3,-83.9,193
632.3,-85.9,193
616.39,-81.4,193
616.39,-84.5,193
616.39,-79.1,193
616.39,-86.5,194
612.41,-77,194
600.48,-88.4,194
596.5,-75.4,194
600.48,-89.6,194
596.5,-74.4,195
604.46,-90.2,195
580.6,-74.7,195
588.55,-89.5,195
580.6,-75.8,195
588.55,-87.9,196
584.57,-84.4,196
564.69,-81.2,196
568.67,-82.1,196
568.67,-78.6,196
568.67,-86.6,197
568.67,-86.7,197
552.76,-77.6,197
556.74,-87.7,197
552.76,-77.2,197
556.74,-88.3,198
552.76,-76.3,198
540.83,-88.6,198
536.85,-74.8,198
540.83,-89,198
536.85,-75.6,199
532.88,-74.5,199
524.92,-89.9,199
520.95,-74.4,199
524.92,-90,199
520.95,-75,200
524.92,-89.8,200
509.02,-74.8,200
512.99,-89.8,200
512.99,-90.5,200
505.04,-74.9,201
505.04,-74.8,201
497.09,-89.7,201
489.13,-74.9,201
497.09,-89.4,201
489.13,-74.9,202
493.11,-76.7,202
481.18,-87.7,202
481.18,-77.6,202
481.18,-86.9,202
481.18,-79.5,203
481.18,-84.9,203
469.25,-81.1,203
465.27,-82.2,203
465.27,-82.6,203
465.27,-80.6,204
465.27,-85,204
449.37,-78,204
453.34,-86,204
449.37,-74.8,204
449.37,-75.7,205
457.32,-90.2,205
437.44,-74.8,205
441.41,-90.3,205
437.44,-74.7,205
441.41,-89.5,206
433.46,-74.4,206
429.48,-90.4,206
421.53,-74.6,206
429.48,-89.8,206
421.53,-75.2,207
429.48,-90.5,207
409.6,-74.5,207
413.58,-90.1,207
409.6,-74.7,207
417.55,-89.7,208
417.55,-90.4,208
397.67,-74.6,208
401.65,-89.2,208
397.67,-76,208
401.65,-87.3,209
397.67,-77.6,209
389.72,-87.3,209
385.74,-78.7,209
385.74,-85.8,209
389.72,-85.2,210
385.74,-79.1,210
377.79,-87.1,210
373.81,-74.8,210
377.79,-90.6,210
369.83,-74.9,211
373.81,-75.7,211
361.88,-89,211
361.88,-80.9,211
361.88,-83,211
361.88,-83.1,212
361.88,-81.1,212
349.95,-84.6,212
345.97,-80.2,212
349.95,-84.8,212
345.97,-83.1,213
349.95,-81.4,213
334.04,-83.5,213
338.02,-81,213
334.04,-78.9,213
338.02,-85.5,214
338.02,-83.4,214
322.11,-81.6,214
326.09,-83.6,214
326.09,-85.6,214
326.09,-80.3,215
326.09,-84.7,215
314.16,-82,215
310.18,-82.1,215
314.16,-83.8,215
310.18,-80,216
318.14,-85.7,216
298.25,-77.8,216
306.21,-88.2,216
298.25,-76.6,216
306.21,-90.2,217
306.21,-89.5,217
286.32,-74.9,217
294.28,-90.4,217
290.3,-74.8,217
294.28,-90.5,218
290.3,-76,218
282.35,-88.2,218
278.37,-77,218
282.35,-87.5,218
278.37,-74.9,219
282.35,-90.4,219
266.44,-75.2,219
270.42,-90.7,219
266.44,-75.4,219
270.42,-90.9,220
262.46,-73.3,220
254.51,-74.8,220
254.51,-86.5,220
254.51,-74.4,220
254.51,-79.2,221
254.51,-81.2,221
242.58,-84.4,221
246.56,-77.3,221
242.58,-84.4,221
246.56,-81.1,222
242.58,-79.7,222
234.63,-80.6,222
234.63,-80.9,222
234.63,-79.1,222
234.63,-82.7,223
234.63,-77.3,223
222.7,-78.3,223
222.7,-83.4,223
222.7,-76.9,223
222.7,-85.3,224
222.7,-75.7,224
214.74,-86.6,224
214.74,-74.5,224
214.74,-75,224
214.74,-75.6,225
214.74,-85.6,225
206.79,-75.6,225
206.79,-85.3,225
206.79,-76,225
206.79,-80.6,226
206.79,-80.8,226
198.83,-78.6,226
194.86,-77.6,226
198.83,-83.5,226
194.86,-77.2,227
198.83,-84,227
182.93,-73.7,227
190.88,-88,227
182.93,-73.3,227
190.88,-88.2,228
182.93,-73.1,228
182.93,-88.6,228
174.97,-73,228
178.95,-72.9,228
182.93,-88.7,229
182.93,-88.4,229
171,-88.8,229
167.02,-73.3,229
171,-88,229
167.02,-73.5,230
171,-87.8,230
159.07,-73.8,230
163.04,-87.1,230
159.07,-75.3,230
163.04,-85.6,231
163.04,-77.1,231
155.09,-83.7,231
155.09,-78.8,231
155.09,-81.8,231
155.09,-79.6,232
155.09,-80.2,232
147.14,-82.5,232
147.14,-79.1,232
147.14,-79.7,232
143.16,-81,233
147.14,-87.9,233
135.21,-74,233
139.18,-87.7,233
135.21,-74.2,233
139.18,-87.5,234
135.21,-74,234
131.23,-87,234
127.25,-74.5,234
135.21,-87.2,234
131.23,-73.7,235
135.21,-88.2,235
127.25,-88.8,235
119.3,-72.7,235
127.25,-88.4,235
119.3,-73.2,236
127.25,-87.6,236
115.32,-74.4,236
115.32,-74.9,236
119.3,-85,236
115.32,-76.7,237
119.3,-86,237
107.37,-74.5,237
111.35,-87.4,237
111.35,-73.2,237
111.35,-88.7,238
107.37,-73,238
99.42,-73.7,238
107.37,-88.5,238
99.42,-73.6,238
107.37,-88.1,239
99.42,-73.4,239
99.42,-88.3,239
95.44,-73,239
99.42,-88.4,239
95.44,-72.9,240
99.42,-88.9,240
87.49,-72.8,240
87.49,-73.1,240
95.44,-88.5,240
91.46,-72.9,241
95.44,-88.7,241
83.51,-73.5,241
87.49,-87.4,241
83.51,-73.7,241
87.49,-87.5,242
83.51,-73.7,242
83.51,-86.6,242
79.53,-74.8,242
79.53,-86.2,242
79.53,-75.2,243
83.51,-86.3,243
71.58,-74.4,243
75.56,-87.6,243
71.58,-73.4,243
75.56,-88.1,244
71.58,-73,244
71.58,-85,244
71.58,-86.7,244
71.58,-87.8,244
