0,27.84,0.6,1,0
1,27.84,0.4,2,0
1,0,0.7,2,0
1,0,0.5,2,0
1,0,0.5,2,0
1,0,0.6,2,0
1,0,0.6,3,0
1,0,0.8,3,0
1,0,0.5,3,0
1,0,0.6,3,0
1,0,0.6,3,0
1,0,0.6,4,0
1,0,0.8,4,0
1,0,0.6,4,0
1,0,0.6,4,0
1,0,0.5,4,0
1,0,0.8,5,0
1,0,0.5,5,0
1,0,0.4,5,0
1,0,0.8,5,0
1,0,0.5,5,0
1,23.86,0.6,6,0
1,47.72,0.3,6,0
1,59.65,0.4,6,0
1,67.6,1,6,0
1,71.58,0.7,6,0
1,75.56,0.6,7,0
1,75.56,0.8,7,0
1,79.53,0.6,7,0
1,79.53,0.8,7,0
1,83.51,0.4,7,0
1,83.51,0.5,8,0
1,87.49,0.6,8,0
1,87.49,0.6,8,0
1,91.46,0.5,8,0
1,91.46,0.8,8,0
1,91.46,0.5,9,0
1,91.46,0.4,9,0
1,95.44,0.8,9,0
1,95.44,0.7,9,0
1,99.42,0.4,9,0
1,99.42,0.3,10,0
1,99.42,0.8,10,0
1,103.39,0.9,10,0
1,103.39,0.5,10,0
1,103.39,0.6,10,0
1,103.39,0.7,11,0
1,103.39,0.4,11,0
1,103.39,0.5,11,0
1,107.37,0.7,11,0
1,107.37,0.8,11,0
1,107.37,0.4,12,0
1,107.37,0.8,12,0
1,107.37,0.6,12,0
1,107.37,0.6,12,0
1,107.37,0.6,12,0
1,111.35,0.4,13,0
1,107.37,0.7,13,0
1,107.37,0.8,13,0
1,107.37,0.8,13,0
1,107.37,0.7,13,0
1,107.37,0.8,14,0
1,111.35,0.4,14,0
1,107.37,0.6,14,0
1,71.58,0.2,14,0
1,47.72,0.6,14,0
1,83.51,0.5,15,0
1,95.44,0.4,15,0
1,99.42,0.4,15,0
1,103.39,0.5,15,0
1,103.39,0.5,15,0
1,103.39,0.9,16,0
1,99.42,0.5,16,0
1,99.42,0.5,16,0
1,95.44,0.6,16,0
1,95.44,0.6,16,0
1,99.42,0.5,17,0
1,99.42,0.5,17,0
1,91.46,0.5,17,0
1,91.46,0.8,17,0
1,91.46,0.6,17,0
1,91.46,0.3,18,0
1,91.46,0.6,18,0
1,87.49,0.8,18,0
1,87.49,0.6,18,0
1,87.49,0.5,18,0
1,87.49,0.8,19,0
1,87.49,0.6,19,0
1,79.53,0.6,19,0
1,79.53,0.5,19,0
1,79.53,0.3,19,0
1,79.53,0.6,20,0
1,79.53,0.5,20,0
1,71.58,0.4,20,0
1,71.58,0.5,20,0
1,67.6,0.5,20,0
1,67.6,0.4,21,0
1,67.6,0.5,21,0
1,55.67,0.7,21,0
1,55.67,0.5,21,0
1,55.67,0.5,21,0
1,51.7,0.6,22,0
1,55.67,0.4,22,0
1,51.7,0.3,22,0
1,51.7,0.6,22,0
1,51.7,0.8,22,0
1,51.7,0.5,23,0
1,51.7,0.7,23,0
1,55.67,0.6,23,0
1,59.65,0.3,23,0
1,51.7,0.4,23,0
1,59.65,0.5,24,0
1,242.58,0,24,0
